NumUsr,AvgError,SD
50,0.0,0.0
200,5.3182219204801635,0.220982142857464
350,9.072163470784634,0.47795120658043044
500,22.9503177438414,21.873205601914613
650,13.579062089902546,5.639563052091253
800,29.57806551859549,20.534113567393586
950,19.743052477155718,15.7552600322816
