9989,6,Stopped_Western,Goregaon ,26900.0,down,3,0,15
9925,4,Stopped_Western,Mahalaxmi ,5950.0,down,0,0,3
9851,8,Stopped_Western,Vasai ,51780.0,down,0,1,5
9789,10,Stopped_Western,Saphale ,76740.0,down,4,0,10
