0	0.0	Churchgate 	0.0	down	0.0	117920.00000000003	
40	0.0	Churchgate 	0.0	down	0.0	117920.00000000003	
93	0.0	Churchgate 	0.0	down	0.0	117920.00000000003	
124	0.0	Churchgate 	0.0	down	0.0	117920.00000000003	
177	0.0	Churchgate 	0.0	down	0.0	117920.00000000003	
183	0.0	Churchgate 	0.0	down	0.0	117920.00000000003	
222	0.0	Churchgate 	0.0	down	0.0	117920.00000000003	
242	0.0	Churchgate 	0.0	down	0.0	117920.00000000003	
308	0.0	Churchgate 	0.0	down	0.0	117920.00000000003	
311	0.0	Churchgate 	0.0	down	0.0	117920.00000000003	
365	0.0	Churchgate 	0.0	down	0.0	117920.00000000003	
396	0.0	Churchgate 	0.0	down	0.0	117920.00000000003	
405	0.0	Churchgate 	0.0	down	0.0	117920.00000000003	
411	0.0	Churchgate 	0.0	down	0.0	117920.00000000003	
416	0.0	Churchgate 	0.0	down	0.0	117920.00000000003	
453	0.0	Churchgate 	0.0	down	0.0	117920.00000000003	
41	112.85714285714286	Marine Lines 	1300.0	down	0.0	121080.00000000003	
75	112.85714285714286	Marine Lines 	1300.0	down	0.0	121080.00000000003	
77	112.85714285714286	Marine Lines 	1300.0	down	0.0	121080.00000000003	
99	112.85714285714286	Marine Lines 	1300.0	down	0.0	121080.00000000003	
138	112.85714285714286	Marine Lines 	1300.0	down	0.0	121080.00000000003	
144	112.85714285714286	Marine Lines 	1300.0	down	0.0	121080.00000000003	
182	112.85714285714286	Marine Lines 	1300.0	down	0.0	121080.00000000003	
188	112.85714285714286	Marine Lines 	1300.0	down	0.0	121080.00000000003	
216	112.85714285714286	Marine Lines 	1300.0	down	0.0	121080.00000000003	
224	112.85714285714286	Marine Lines 	1300.0	down	0.0	121080.00000000003	
302	112.85714285714286	Marine Lines 	1300.0	down	0.0	121080.00000000003	
360	112.85714285714286	Marine Lines 	1300.0	down	0.0	121080.00000000003	
367	112.85714285714286	Marine Lines 	1300.0	down	0.0	121080.00000000003	
371	112.85714285714286	Marine Lines 	1300.0	down	0.0	121080.00000000003	
482	112.85714285714286	Marine Lines 	1300.0	down	0.0	121080.00000000003	
12	197.85714285714286	Charni Road 	2210.0	down	0.0	123460.00000000006	
47	197.85714285714286	Charni Road 	2210.0	down	0.0	123460.00000000006	
53	197.85714285714286	Charni Road 	2210.0	down	0.0	123460.00000000006	
69	197.85714285714286	Charni Road 	2210.0	down	0.0	123460.00000000006	
72	197.85714285714286	Charni Road 	2210.0	down	0.0	123460.00000000006	
73	197.85714285714286	Charni Road 	2210.0	down	0.0	123460.00000000006	
88	197.85714285714286	Charni Road 	2210.0	down	0.0	123460.00000000006	
94	197.85714285714286	Charni Road 	2210.0	down	0.0	123460.00000000006	
98	197.85714285714286	Charni Road 	2210.0	down	0.0	123460.00000000006	
105	197.85714285714286	Charni Road 	2210.0	down	0.0	123460.00000000006	
119	197.85714285714286	Charni Road 	2210.0	down	0.0	123460.00000000006	
137	197.85714285714286	Charni Road 	2210.0	down	0.0	123460.00000000006	
172	197.85714285714286	Charni Road 	2210.0	down	0.0	123460.00000000006	
199	197.85714285714286	Charni Road 	2210.0	down	0.0	123460.00000000006	
265	197.85714285714286	Charni Road 	2210.0	down	0.0	123460.00000000006	
401	197.85714285714286	Charni Road 	2210.0	down	0.0	123460.00000000006	
404	197.85714285714286	Charni Road 	2210.0	down	0.0	123460.00000000006	
415	197.85714285714286	Charni Road 	2210.0	down	0.0	123460.00000000006	
430	197.85714285714286	Charni Road 	2210.0	down	0.0	123460.00000000006	
457	197.85714285714286	Charni Road 	2210.0	down	0.0	123460.00000000006	
474	197.85714285714286	Charni Road 	2210.0	down	0.0	123460.00000000006	
478	197.85714285714286	Charni Road 	2210.0	down	0.0	123460.00000000006	
21	316.42857142857144	Grant Road 	3590.0	up	0.0	121059.99999999996	
87	316.42857142857144	Grant Road 	3590.0	up	0.0	121059.99999999996	
110	316.42857142857144	Grant Road 	3590.0	up	0.0	121059.99999999996	
136	316.42857142857144	Grant Road 	3590.0	up	0.0	121059.99999999996	
149	316.42857142857144	Grant Road 	3590.0	up	0.0	121059.99999999996	
160	316.42857142857144	Grant Road 	3590.0	up	0.0	121059.99999999996	
252	316.42857142857144	Grant Road 	3590.0	up	0.0	121059.99999999996	
257	316.42857142857144	Grant Road 	3590.0	up	0.0	121059.99999999996	
260	316.42857142857144	Grant Road 	3590.0	up	0.0	121059.99999999996	
288	316.42857142857144	Grant Road 	3590.0	up	0.0	121059.99999999996	
306	316.42857142857144	Grant Road 	3590.0	up	0.0	121059.99999999996	
310	316.42857142857144	Grant Road 	3590.0	up	0.0	121059.99999999996	
321	316.42857142857144	Grant Road 	3590.0	up	0.0	121059.99999999996	
326	316.42857142857144	Grant Road 	3590.0	up	0.0	121059.99999999996	
356	316.42857142857144	Grant Road 	3590.0	up	0.0	121059.99999999996	
362	316.42857142857144	Grant Road 	3590.0	up	0.0	121059.99999999996	
387	316.42857142857144	Grant Road 	3590.0	up	0.0	121059.99999999996	
15	400.0	Mumbai Central 	4480.0	up	0.0	118719.99999999991	
168	400.0	Mumbai Central 	4480.0	up	0.0	118719.99999999991	
190	400.0	Mumbai Central 	4480.0	up	0.0	118719.99999999991	
191	400.0	Mumbai Central 	4480.0	up	0.0	118719.99999999991	
207	400.0	Mumbai Central 	4480.0	up	0.0	118719.99999999991	
268	400.0	Mumbai Central 	4480.0	up	0.0	118719.99999999991	
294	400.0	Mumbai Central 	4480.0	up	0.0	118719.99999999991	
