25990,3,Stopped_Harbour,Dockyard Road ,3500.0,up,5,0,27
25909,9,Stopped_Harbour,Nerul ,34000.0,up,3,11,108
25891,6,Stopped_Harbour,Juinagar ,32000.0,up,0,1,12
25849,8,Stopped_Harbour,Wadala ,9000.0,up,12,3,90
25660,1,Stopped_Harbour,Mankhurd ,21000.0,up,4,10,58
