10997,10,Stopped_Central,Sandhurst Road ,3000.0,down,1,10,29
10971,5,Stopped_Central,Kurla ,16000.0,down,10,9,132
10863,2,Stopped_Central,Vikhroli ,23000.0,down,9,3,82
10857,7,Stopped_Central,Mumbra ,40000.0,down,17,3,79
10769,4,Stopped_Central,Kopar ,47000.0,down,5,3,23
