25971,9,Stopped_Central,Kurla ,16000.0,up,3,4,110
25863,6,Stopped_Central,Dadar ,9000.0,up,4,3,30
25837,2,Stopped_Central,Kalyan ,54000.0,up,0,0,18
25834,4,Stopped_Central,Mulund ,31000.0,up,1,3,25
25780,7,Stopped_Central,Kalwa ,36000.0,up,2,9,84
