25963,5,Stopped_Western,Mira Road ,39760.0,up,188,312,4458
25886,7,Stopped_Western,Khar Road ,16290.0,up,341,203,4462
25707,3,Stopped_Western,Virar ,59980.0,up,93,358,3324
25579,1,Stopped_Western,Kelve Road ,82550.0,up,91,726,4873
25391,10,Stopped_Western,Dahanu Road ,123780.0,up,0,0,1124
