226	0.0	CST	0.0	up	-0.033809523809523845	28040.0	-0.033809523805587896	34	false	
235	0.0	CST	0.0	up	-0.033809523809523845	28040.0	-0.033809523805587896	34	false	
214	162.85714285714286	Masjid Bunder 	2000.0	up	-0.006666666666666654	27760.0	-0.006666666666472629	36	true	
225	162.85714285714286	Masjid Bunder 	2000.0	up	-0.006666666666666654	27760.0	-0.006666666666472629	36	true	
262	162.85714285714286	Masjid Bunder 	2000.0	up	-0.006666666666666654	27760.0	-0.006666666666472629	36	true	
299	162.85714285714286	Masjid Bunder 	2000.0	up	-0.006666666666666654	27760.0	-0.006666666666472629	36	false	
202	234.28571428571428	Mansarovar 	43000.0	up	0.005238095238095208	30240.0	0.005074404761904733	6	true	
215	234.28571428571428	Mansarovar 	43000.0	up	0.005238095238095208	30240.0	0.005074404761904733	6	false	
236	234.28571428571428	Mansarovar 	43000.0	up	0.005238095238095208	30240.0	0.005074404761904733	6	false	
237	234.28571428571428	Mansarovar 	43000.0	up	0.005238095238095208	30240.0	0.005074404761904733	6	false	
272	234.28571428571428	Mansarovar 	43000.0	up	0.005238095238095208	30240.0	0.005074404761904733	6	false	
278	234.28571428571428	Mansarovar 	43000.0	up	0.005238095238095208	30240.0	0.005074404761904733	6	false	
249	254.28571428571428	Sandhurst Road 	3000.0	up	0.008571428571428563	27480.0	0.008571428571303833	37	true	
254	254.28571428571428	Sandhurst Road 	3000.0	up	0.008571428571428563	27480.0	0.008571428571303833	37	false	
257	254.28571428571428	Sandhurst Road 	3000.0	up	0.008571428571428563	27480.0	0.008571428571303833	37	false	
265	254.28571428571428	Sandhurst Road 	3000.0	up	0.008571428571428563	27480.0	0.008571428571303833	37	false	
285	254.28571428571428	Sandhurst Road 	3000.0	up	0.008571428571428563	27480.0	0.008571428571303833	37	false	
291	254.28571428571428	Sandhurst Road 	3000.0	up	0.008571428571428563	27480.0	0.008571428571303833	37	false	
206	310.0	Dockyard Road 	3500.0	up	0.01785714285714285	27200.0	0.017857142857110368	40	false	
218	310.0	Dockyard Road 	3500.0	up	0.01785714285714285	27200.0	0.017857142857110368	40	false	
243	310.0	Dockyard Road 	3500.0	up	0.01785714285714285	27200.0	0.017857142857110368	40	false	
263	310.0	Dockyard Road 	3500.0	up	0.01785714285714285	27200.0	0.017857142857110368	40	false	
224	365.7142857142857	Reay Road 	4000.0	up	0.027142857142857135	26920.0	0.02714285714285559	45	false	
232	365.7142857142857	Reay Road 	4000.0	up	0.027142857142857135	26920.0	0.02714285714285559	45	false	
233	365.7142857142857	Reay Road 	4000.0	up	0.027142857142857135	26920.0	0.02714285714285559	45	false	
250	365.7142857142857	Reay Road 	4000.0	up	0.027142857142857135	26920.0	0.02714285714285559	45	false	
239	397.1428571428571	Kharghar 	41000.0	up	0.032380952380952344	34520.0	0.0283333333333333	4	false	
245	397.1428571428571	Kharghar 	41000.0	up	0.032380952380952344	34520.0	0.0283333333333333	4	false	
246	397.1428571428571	Kharghar 	41000.0	up	0.032380952380952344	34520.0	0.0283333333333333	4	false	
279	397.1428571428571	Kharghar 	41000.0	up	0.032380952380952344	34520.0	0.0283333333333333	4	false	
220	457.14285714285717	Cotton Green 	5000.0	up	0.04238095238095235	26640.0	0.042380952380951145	46	false	
228	457.14285714285717	Cotton Green 	5000.0	up	0.04238095238095235	26640.0	0.042380952380951145	46	false	
295	457.14285714285717	Cotton Green 	5000.0	up	0.04238095238095235	26640.0	0.042380952380951145	46	false	
258	620.0	Sewri 	7000.0	up	0.06952380952380952	26360.0	0.06952380952380946	51	true	
270	620.0	Sewri 	7000.0	up	0.06952380952380952	26360.0	0.06952380952380946	51	true	
277	620.0	Sewri 	7000.0	up	0.06952380952380952	26360.0	0.06952380952380946	51	true	
282	620.0	Sewri 	7000.0	up	0.06952380952380952	26360.0	0.06952380952380946	51	false	
286	620.0	Sewri 	7000.0	up	0.06952380952380952	26360.0	0.06952380952380946	51	false	
288	620.0	Sewri 	7000.0	up	0.06952380952380952	26360.0	0.06952380952380946	51	false	
289	620.0	Sewri 	7000.0	up	0.06952380952380952	26360.0	0.06952380952380946	51	false	
252	631.4285714285713	CBD Belapur 	38000.0	up	0.0714285714285714	40800.0	0.06919642857142855	6	false	
203	782.8571428571429	Wadala 	9000.0	up	0.09666666666666665	26080.0	0.09666666666666664	54	false	
248	782.8571428571429	Wadala 	9000.0	up	0.09666666666666665	26080.0	0.09666666666666664	54	false	
292	782.8571428571429	Wadala 	9000.0	up	0.09666666666666665	26080.0	0.09666666666666664	54	false	
296	782.8571428571429	Wadala 	9000.0	up	0.09666666666666665	26080.0	0.09666666666666664	54	false	
204	794.2857142857142	Seawoods-Darave 	36000.0	up	0.09857142857142853	45080.0	0.09818638392857139	9	true	
209	794.2857142857142	Seawoods-Darave 	36000.0	up	0.09857142857142853	45080.0	0.09818638392857139	9	false	
227	794.2857142857142	Seawoods-Darave 	36000.0	up	0.09857142857142853	45080.0	0.09818638392857139	9	false	
238	794.2857142857142	Seawoods-Darave 	36000.0	up	0.09857142857142853	45080.0	0.09818638392857139	9	false	
242	794.2857142857142	Seawoods-Darave 	36000.0	up	0.09857142857142853	45080.0	0.09818638392857139	9	false	
267	794.2857142857142	Seawoods-Darave 	36000.0	up	0.09857142857142853	45080.0	0.09818638392857139	9	false	
251	945.7142857142858	 G.T.B.nagar	11000.0	up	0.12380952380952381	25800.0	0.12380952380952376	52	false	
266	945.7142857142858	 G.T.B.nagar	11000.0	up	0.12380952380952381	25800.0	0.12380952380952376	52	false	
