25994,4,Stopped_Western,Bhayandar ,43110.0,down,361,193,4664
25966,9,Stopped_Western,Grant Road ,3590.0,down,29,372,2200
25886,6,Stopped_Western,Vaitarna ,68420.0,down,428,134,3560
25874,2,Stopped_Western,Andheri ,21830.0,down,169,246,4758
25554,8,Stopped_Western,Umroli ,97140.0,down,454,107,2263
