Distance	PosnConf	NumUserInput	isPeak
1700.0	0.6511566456208692	4194	false	
1800.0	0.958348672421536	4194	false	
1900.0	0.9951540159643186	4194	false	
2000.0	0.9994509570644792	4194	false	
2100.0	0.9999394649043581	4194	false	
2200.0	0.999993509494899	4194	false	
2300.0	0.9999993237589226	4194	false	
2400.0	0.999999931586017	4194	false	
2500.0	0.9999999999999999	4194	false	
2600.0	0.9999999999999999	4194	false	
2700.0	0.9999999999999999	4194	false	
2800.0	0.9999999999999999	4194	false	
2900.0	1.0	4194	true	
3000.0	1.0	4194	true	
3100.0	1.0	4194	true	
3200.0	1.0	4194	true	
3300.0	1.0	4194	true	
3400.0	1.0	4194	true	
3500.0	1.0	4194	true	
3600.0	1.0	4194	true	
3700.0	1.0	4194	true	
3800.0	1.0	4194	true	
3900.0	1.0	4194	true	
4000.0	1.0	4194	true	
4100.0	1.0	4194	true	
4200.0	1.0	4194	true	
4300.0	1.0	4194	true	
4400.0	1.0	4194	true	
4500.0	0.9999999999999999	4194	false	
4600.0	0.9999999999999999	2184	false	
4700.0	0.9999999999999999	2184	false	
4800.0	0.9999999999999999	2184	false	
4900.0	0.999999931586017	2184	false	
5000.0	0.9999993237589228	2184	false	
5100.0	0.9999935094948991	1103	false	
5200.0	0.9999394649043588	1103	false	
5300.0	0.9994509570644846	1103	false	
5400.0	0.9951540159643647	181	false	
5500.0	0.9583486724219259	181	false	
5600.0	0.6511566456240954	181	false	
9200.0	0.9319181002456912	8799	false	
9300.0	0.998558700372183	8799	false	
9400.0	0.9999700816708534	8799	false	
9500.0	0.999999391198501	8799	false	
9600.0	0.9999999878587903	8799	false	
9700.0	0.999999999762761	8799	false	
9800.0	0.9999999999954592	8799	false	
9900.0	0.9999999999999147	8799	false	
10000.0	0.9999999999999998	8799	false	
10100.0	0.9999999999999998	8799	false	
10200.0	0.9999999999999998	8799	false	
10300.0	0.9999999999999998	8799	false	
10400.0	0.9999999999999999	8799	true	
10500.0	0.9999999999999999	8799	false	
10600.0	0.9999999999999999	8799	false	
10700.0	0.9999999999999999	8799	false	
10800.0	0.9999999999999999	8799	false	
10900.0	0.9999999999999999	8799	false	
11000.0	1.0	8799	true	
11100.0	1.0	8799	true	
11200.0	1.0	8799	true	
11300.0	1.0	8799	true	
11400.0	0.9999999999999999	8799	false	
11500.0	0.9999999999999999	8799	false	
11600.0	0.9999999999999999	8799	false	
11700.0	0.9999999999999999	8799	false	
11800.0	0.9999999999999999	8799	false	
11900.0	0.9999999999999999	7030	true	
12000.0	0.9999999999999998	7030	false	
12100.0	0.9999999999999998	4900	false	
12200.0	0.9999999999999998	4900	false	
12300.0	0.9999999999999998	4900	false	
12400.0	0.9999999999995813	4900	false	
12500.0	0.9999999999778466	2774	false	
12600.0	0.9999999988521449	884	false	
12700.0	0.9999999417354102	884	false	
12800.0	0.9999971019588481	884	false	
12900.0	0.9998587151695567	884	false	
13000.0	0.9932471956824359	884	false	
13100.0	0.6834993018937301	884	false	
23800.0	0.3602053194584666	8371	false	
23900.0	0.8559746785323346	8371	false	
24000.0	0.9677015014835715	8371	false	
24100.0	0.9927845933380883	8371	false	
24200.0	0.9983943017613405	8371	false	
24300.0	0.9996440563777366	8371	false	
24400.0	0.9999214037032526	8371	false	
24500.0	0.9999827131510407	8371	false	
24600.0	0.9999999999999462	8371	false	
24700.0	0.9999999999999462	8371	false	
24800.0	0.9999999999999462	8371	false	
24900.0	0.9999999999999462	8371	false	
25000.0	0.9999999999999998	8371	true	
25100.0	0.9999999999999998	8371	false	
25200.0	0.9999999999999998	8371	false	
25300.0	0.9999999999999998	8371	false	
25400.0	0.9999999999999998	8371	false	
25500.0	0.9999999999999998	8371	false	
25600.0	0.9999999999999999	8371	true	
25700.0	0.9999999999999999	8371	true	
25800.0	0.9999999999999999	8371	true	
25900.0	0.9999999999999999	8371	true	
26000.0	0.9999999999999998	8371	false	
26100.0	0.9999999999999998	2893	false	
26200.0	0.9999999999999998	2893	false	
26300.0	0.9999999999999998	2893	false	
26400.0	0.9999999999999998	2893	false	
26500.0	0.9999999999999998	2893	true	
26600.0	0.9999999999999462	2893	false	
26700.0	0.9999999999999462	1745	false	
26800.0	0.9999999999999462	1745	false	
26900.0	0.9999999999999462	1745	false	
27000.0	0.9999905776131959	1745	false	
27100.0	0.9999570925167298	1745	false	
27200.0	0.9998053771941562	1745	false	
27300.0	0.9991206662647153	749	false	
27400.0	0.9960424748130102	749	false	
27500.0	0.9822575290379406	749	false	
27600.0	0.920761656698351	749	false	
27700.0	0.6474685767491768	749	false	
31600.0	0.17137957529247164	687	false	
31700.0	0.3671900317282601	687	false	
31800.0	0.5173227129851168	687	false	
31900.0	0.632296674870117	687	false	
32000.0	0.7202395033566559	687	false	
32100.0	0.78742407741353	687	false	
32200.0	0.8386863880637037	4181	false	
32300.0	0.8777504364863576	4181	false	
32400.0	0.9964179449157369	4181	false	
32500.0	0.9964179449157369	4181	false	
32600.0	0.9964179449157369	4181	false	
32700.0	0.9964179449157369	4181	false	
32800.0	0.9999937106634424	6795	false	
32900.0	0.9999937106634424	6795	false	
33000.0	0.9999937106634424	6795	false	
33100.0	0.9999937106634424	6795	false	
33200.0	0.9999999517154944	6795	false	
33300.0	0.9999999634836744	8983	false	
33400.0	0.9999999998587485	8983	false	
33500.0	0.9999999999996219	8983	false	
33600.0	0.9999999999999776	8983	false	
33700.0	0.9999999999999709	8983	false	
33800.0	0.9999999999999737	8983	false	
33900.0	0.9999999999999984	8983	false	
34000.0	0.9999999999999892	8983	false	
34100.0	0.9999999999999999	8983	true	
34200.0	0.9999999999999999	8983	true	
34300.0	0.9999999999999999	8983	true	
34400.0	0.9999999999999998	8983	false	
34500.0	0.9999999999999999	8707	false	
34600.0	0.9999999999999999	8707	false	
34700.0	0.9999999999999999	8707	false	
34800.0	0.9999999999999999	8707	false	
34900.0	1.0	8707	true	
35000.0	1.0	8493	true	
35100.0	1.0	8493	true	
35200.0	1.0	8493	true	
35300.0	1.0	8493	true	
35400.0	1.0	8493	true	
35500.0	1.0	8493	true	
35600.0	1.0	8296	true	
35700.0	0.9999999999999999	8296	false	
35800.0	0.9999999999999999	8296	false	
