1727969,5,Stopped_Harbour,Seawoods-Darave ,36000.0,down,0,0,0
1727951,2,Stopped_Harbour,CBD Belapur ,38000.0,down,0,0,0
1727934,10,Stopped_Harbour,Vashi ,29000.0,down,0,0,1
1727886,8,Stopped_Harbour,Sewri ,7000.0,down,1,1,2
1727849,3,Stopped_Harbour,Kurla ,15000.0,down,1,1,3
