222	0.0	CST	0.0	up	0.0	43119.99999999989	
224	0.0	CST	0.0	up	0.0	43119.99999999989	
242	0.0	CST	0.0	up	0.0	43119.99999999989	
308	0.0	CST	0.0	up	0.0	43119.99999999989	
311	0.0	CST	0.0	up	0.0	43119.99999999989	
365	0.0	CST	0.0	up	0.0	43119.99999999989	
203	91.42857142857143	Dombivli 	49000.0	down	0.0	6320.000000000135	
217	91.42857142857143	Dombivli 	49000.0	down	0.0	6320.000000000135	
221	91.42857142857143	Dombivli 	49000.0	down	0.0	6320.000000000135	
275	91.42857142857143	Dombivli 	49000.0	down	0.0	6320.000000000135	
281	91.42857142857143	Dombivli 	49000.0	down	0.0	6320.000000000135	
312	91.42857142857143	Dombivli 	49000.0	down	0.0	6320.000000000135	
316	91.42857142857143	Dombivli 	49000.0	down	0.0	6320.000000000135	
357	91.42857142857143	Dombivli 	49000.0	down	0.0	6320.000000000135	
374	91.42857142857143	Dombivli 	49000.0	down	0.0	6320.000000000135	
216	162.85714285714286	Masjid Bunder 	2000.0	up	0.0	43119.99999999989	
265	162.85714285714286	Masjid Bunder 	2000.0	up	0.0	43119.99999999989	
302	162.85714285714286	Masjid Bunder 	2000.0	up	0.0	43119.99999999989	
360	162.85714285714286	Masjid Bunder 	2000.0	up	0.0	43119.99999999989	
367	162.85714285714286	Masjid Bunder 	2000.0	up	0.0	43119.99999999989	
371	162.85714285714286	Masjid Bunder 	2000.0	up	0.0	43119.99999999989	
392	162.85714285714286	Masjid Bunder 	2000.0	up	0.0	43119.99999999989	
252	254.28571428571428	Sandhurst Road 	3000.0	up	0.0	43119.99999999989	
257	254.28571428571428	Sandhurst Road 	3000.0	up	0.0	43119.99999999989	
260	254.28571428571428	Sandhurst Road 	3000.0	up	0.0	43119.99999999989	
288	254.28571428571428	Sandhurst Road 	3000.0	up	0.0	43119.99999999989	
294	254.28571428571428	Sandhurst Road 	3000.0	up	0.0	43119.99999999989	
306	254.28571428571428	Sandhurst Road 	3000.0	up	0.0	43119.99999999989	
310	254.28571428571428	Sandhurst Road 	3000.0	up	0.0	43119.99999999989	
321	254.28571428571428	Sandhurst Road 	3000.0	up	0.0	43119.99999999989	
326	254.28571428571428	Sandhurst Road 	3000.0	up	0.0	43119.99999999989	
336	254.28571428571428	Sandhurst Road 	3000.0	up	0.0	43119.99999999989	
356	254.28571428571428	Sandhurst Road 	3000.0	up	0.0	43119.99999999989	
362	254.28571428571428	Sandhurst Road 	3000.0	up	0.0	43119.99999999989	
387	254.28571428571428	Sandhurst Road 	3000.0	up	0.0	43119.99999999989	
248	254.28571428571428	Kopar 	47000.0	down	0.0	6320.000000000135	
249	254.28571428571428	Kopar 	47000.0	down	0.0	6320.000000000135	
315	254.28571428571428	Kopar 	47000.0	down	0.0	6320.000000000135	
207	417.1428571428571	Byculla 	5000.0	up	0.0	43119.99999999984	
239	417.1428571428571	Byculla 	5000.0	up	0.0	43119.99999999984	
266	417.1428571428571	Byculla 	5000.0	up	0.0	43119.99999999984	
268	417.1428571428571	Byculla 	5000.0	up	0.0	43119.99999999984	
332	417.1428571428571	Byculla 	5000.0	up	0.0	43119.99999999984	
372	417.1428571428571	Byculla 	5000.0	up	0.0	43119.99999999984	
246	508.57142857142856	Chinchpokli 	6000.0	up	0.0	43119.99999999989	
253	508.57142857142856	Chinchpokli 	6000.0	up	0.0	43119.99999999989	
314	508.57142857142856	Chinchpokli 	6000.0	up	0.0	43119.99999999989	
334	508.57142857142856	Chinchpokli 	6000.0	up	0.0	43119.99999999989	
340	508.57142857142856	Chinchpokli 	6000.0	up	0.0	43119.99999999989	
342	508.57142857142856	Chinchpokli 	6000.0	up	0.0	43119.99999999989	
389	508.57142857142856	Chinchpokli 	6000.0	up	0.0	43119.99999999989	
255	560.0	Diwa 	43000.0	down	0.0	6320.000000000135	
282	560.0	Diwa 	43000.0	down	0.0	6320.000000000135	
303	560.0	Diwa 	43000.0	down	0.0	6320.000000000135	
338	560.0	Diwa 	43000.0	down	0.0	6320.000000000135	
348	560.0	Diwa 	43000.0	down	0.0	6320.000000000135	
349	560.0	Diwa 	43000.0	down	0.0	6320.000000000135	
354	560.0	Diwa 	43000.0	down	0.0	6320.000000000135	
369	560.0	Diwa 	43000.0	down	0.0	6320.000000000135	
397	560.0	Diwa 	43000.0	down	0.0	6320.000000000135	
298	600.0	Currey Road 	7000.0	up	0.0	43119.99999999989	
344	600.0	Currey Road 	7000.0	up	0.0	43119.99999999989	
375	600.0	Currey Road 	7000.0	up	0.0	43119.99999999989	
261	691.4285714285714	Parel 	8000.0	up	0.0	43119.99999999989	
273	691.4285714285714	Parel 	8000.0	up	0.0	43119.99999999989	
280	691.4285714285714	Parel 	8000.0	up	0.0	43119.99999999989	
285	691.4285714285714	Parel 	8000.0	up	0.0	43119.99999999989	
289	691.4285714285714	Parel 	8000.0	up	0.0	43119.99999999989	
292	691.4285714285714	Parel 	8000.0	up	0.0	43119.99999999989	
323	691.4285714285714	Parel 	8000.0	up	0.0	43119.99999999989	
355	691.4285714285714	Parel 	8000.0	up	0.0	43119.99999999989	
207	782.8571428571429	Dadar 	9000.0	up	0.0	43119.99999999994	
209	782.8571428571429	Dadar 	9000.0	up	0.0	43119.99999999994	
232	782.8571428571429	Dadar 	9000.0	up	0.0	43119.99999999994	
251	782.8571428571429	Dadar 	9000.0	up	0.0	43119.99999999994	
291	782.8571428571429	Dadar 	9000.0	up	0.0	43119.99999999994	
295	782.8571428571429	Dadar 	9000.0	up	0.0	43119.99999999994	
