Distance	PosnConf	NumUserInput	isPeak
1200.0	5.078734426370034E-4	23	false	
1300.0	0.0010720272938465067	23	false	
1400.0	0.0016360232777467107	23	false	
1500.0	0.0021998613943376133	23	false	
1600.0	0.002763541643619215	23	false	
1700.0	0.0033270640255915187	23	false	
1800.0	0.0038904285402545204	23	false	
1900.0	0.004453635187608222	23	false	
2000.0	0.011255923846990423	23	false	
2100.0	0.01125592518880143	24	false	
2200.0	0.01125592518880143	24	false	
2300.0	0.01125592518880143	24	false	
2400.0	0.0224487047844022	25	false	
2500.0	0.0224487047844022	25	false	
2600.0	0.0224487047844022	25	false	
2700.0	0.0224487047844022	25	false	
2800.0	0.029875475770303677	25	false	
2900.0	0.029875475770303677	25	false	
3000.0	0.03357833677408581	25	false	
3100.0	0.037274182562612765	26	true	
3200.0	0.037274182562612765	26	true	
3300.0	0.03357833827515453	27	false	
3400.0	0.029875477105841597	27	false	
3500.0	0.02987547732843125	28	false	
3600.0	0.022448706038821407	29	false	
3700.0	0.022448706080635383	30	false	
3800.0	0.022448706111995863	32	false	
3900.0	0.022448706111995863	32	false	
4000.0	0.011255926525370984	32	false	
4100.0	0.011255926525370984	32	false	
4200.0	0.011255926527991709	33	false	
4300.0	0.013314792929445965	34	false	
4400.0	0.009127006936827697	34	false	
4500.0	0.011618251438555292	34	false	
4600.0	0.017231630566132774	35	false	
4700.0	0.02325672034200406	36	false	
4800.0	0.029267114107070707	36	false	
4900.0	0.03526277773656186	37	false	
5000.0	0.041243677082898667	37	false	
5100.0	0.08113938397499723	38	false	
5200.0	0.08446094033340755	17	false	
5300.0	0.08783626452883206	18	false	
5400.0	0.1287373837018743	18	false	
5500.0	0.18579993662989489	19	false	
5600.0	0.18604086461002972	20	false	
5700.0	0.1862816158557196	21	false	
5800.0	0.24953988155902238	21	false	
5900.0	0.2846694111585217	21	false	
6000.0	0.2848811578061759	22	false	
6100.0	0.30253610247494217	21	false	
6200.0	0.3582380666795998	21	false	
6300.0	0.36053346182408963	21	false	
6400.0	0.36357682075787573	20	false	
6500.0	0.3675932526676106	20	true	
6600.0	0.3675932526676106	20	true	
6700.0	0.31989266308573494	21	false	
6800.0	0.29911090143994074	21	false	
6900.0	0.29911090143994074	21	false	
7000.0	0.25754756236076776	23	false	
7100.0	0.2088951604308011	22	false	
7200.0	0.2088952102353122	23	false	
7300.0	0.21047800757702204	22	false	
7400.0	0.14589592722345646	22	false	
7500.0	0.11056840287877018	21	false	
7600.0	0.10599000034924334	21	false	
7700.0	0.10140030751998479	20	false	
7800.0	0.05409004037871739	19	false	
7900.0	0.04440607548948531	19	false	
8000.0	0.03849314986312031	19	false	
8100.0	0.03256615063459281	19	false	
8200.0	0.026625014642832404	18	false	
8300.0	0.016862177647618364	17	false	
8400.0	0.013883425866389798	17	false	
8500.0	0.010908879676207964	17	false	
8600.0	0.017606364212660174	16	false	
8700.0	0.013834495843260828	15	false	
8800.0	0.01354259715522625	15	false	
8900.0	0.013249889659374592	14	false	
9000.0	0.024710961839365088	14	false	
9100.0	0.024419575262958182	13	false	
9200.0	0.024113526990802606	11	false	
9300.0	0.02380207881207889	10	false	
9400.0	0.03134440760017125	10	false	
9500.0	0.03126026785714311	9	false	
9600.0	0.03502988839285742	8	false	
9700.0	0.038615625000000306	7	true	
9800.0	0.038615625000000306	7	true	
9900.0	0.03475406250000027	7	false	
10000.0	0.0304021428571431	6	false	
10100.0	0.0304021428571431	6	false	
10200.0	0.02280160714285732	6	false	
10300.0	0.02280160714285732	6	false	
10400.0	0.02280160714285732	6	false	
10500.0	0.02280160714285732	6	false	
10600.0	0.01140080357142866	6	false	
10700.0	0.0110330357142858	5	false	
10800.0	0.0110330357142858	5	false	
10900.0	0.0110330357142858	5	false	
11000.0	0.003168687857143653	3	false	
11100.0	0.0027273664285722204	3	false	
11200.0	0.0015240300000005256	2	false	
11300.0	0.0012298157142862374	2	false	
11400.0	9.356014285719491E-4	2	false	
11500.0	6.41387142857662E-4	2	false	
11600.0	0.0	1	false	
11700.0	0.0	1	false	
18100.0	1.1113357543893898E-4	13	false	
18200.0	3.3344143458724344E-4	14	false	
18300.0	5.557696478702429E-4	15	false	
18400.0	7.78101253509026E-4	16	false	
18500.0	0.0010004158973688957	16	false	
18600.0	0.0012227305412287647	16	false	
18700.0	0.0014450892857138062	50	false	
18800.0	0.0016674107142852436	53	false	
18900.0	0.0044464285714286966	54	false	
19000.0	0.0044464285714286966	54	false	
19100.0	0.0044464285714286966	54	false	
19200.0	0.0044464285714286966	54	false	
19300.0	0.008892857142857395	55	false	
19400.0	0.008892857142857395	56	false	
19500.0	0.008892857142857395	56	false	
19600.0	0.008892857142857395	56	false	
19700.0	0.011857142857143194	57	false	
19800.0	0.012853190857137846	60	false	
19900.0	0.016701825428566467	60	false	
20000.0	0.020543345714280806	61	false	
20100.0	0.02290777428570937	61	false	
20200.0	0.02380578257142361	61	false	
20300.0	0.024710905142852124	62	false	
20400.0	0.027082447999994985	62	false	
20500.0	0.026542493142852022	63	false	
20600.0	0.056466000000000245	63	false	
20700.0	0.056466000000000245	63	false	
20800.0	0.056466000000000245	63	false	
20900.0	0.05223300000000012	64	false	
21000.0	0.10007940791305107	66	false	
21100.0	0.10023687234589292	66	false	
21200.0	0.10039433677873476	66	false	
21300.0	0.09804105475077006	68	false	
21400.0	0.13149353444142087	72	false	
21500.0	0.1340626172123068	75	false	
21600.0	0.15247362969150274	75	false	
21700.0	0.17079065548373532	77	false	
21800.0	0.17494965722143732	77	true	
21900.0	0.16160554889077386	78	false	
22000.0	0.1483512402846155	78	false	
22100.0	0.15086340574399407	65	false	
22200.0	0.1561871060571431	64	false	
22300.0	0.1561871060571431	63	false	
22400.0	0.1561871060571431	62	false	
22500.0	0.1561871060571431	62	false	
22600.0	0.17005749760000027	63	false	
22700.0	0.17005749728324351	30	false	
22800.0	0.17103468352569262	28	false	
22900.0	0.17201186943682373	27	false	
23000.0	0.1849010334063848	28	false	
23100.0	0.1819442223078098	29	false	
23200.0	0.19853073881315664	32	false	
23300.0	0.21617668580553148	31	true	
23400.0	0.21242435156445463	31	false	
23500.0	0.1907807335672405	31	false	
23600.0	0.16904178743297232	31	false	
23700.0	0.16703989655483673	31	false	
23800.0	0.12307937051155877	28	false	
23900.0	0.12307937051155877	28	false	
24000.0	0.12307936959454599	27	false	
24100.0	0.12307937051155877	28	false	
24200.0	0.06125323395752864	29	false	
24300.0	0.0610887673019965	28	false	
24400.0	0.060924300874650436	28	false	
24500.0	0.06075983399460832	27	false	
24600.0	0.022819309544401766	27	false	
24700.0	0.019649604732348332	27	false	
24800.0	0.016478850134596254	27	false	
24900.0	0.013307045850290748	28	false	
25000.0	0.010199999696023292	26	false	
25100.0	0.007199999785430269	26	false	
25200.0	0.004199999874837233	26	false	
25300.0	0.0011999999642441977	26	false	
41100.0	0.0017679732932554474	18	false	
41200.0	0.003730054161592629	18	false	
41300.0	0.005689721753432396	23	false	
41400.0	0.007646907887486631	23	false	
41500.0	0.009601641591123204	23	false	
41600.0	0.011553925700094468	24	false	
41700.0	0.013503759150584762	24	false	
41800.0	0.015451145466576409	25	false	
41900.0	0.03882103276221506	25	false	
42000.0	0.03882103276221506	25	false	
42100.0	0.03882103276221506	25	false	
42200.0	0.03882103276221506	25	false	
42300.0	0.07667048538860356	25	false	
42400.0	0.07667048538860356	25	false	
42500.0	0.07667048538860356	25	false	
42600.0	0.07667048538860356	25	false	
42700.0	0.101369448712196	25	false	
42800.0	0.101369448712196	25	false	
42900.0	0.11356002860097328	26	false	
43000.0	0.1256452448587969	26	true	
43100.0	0.1256452448587969	26	true	
43200.0	0.11356003029314962	27	false	
43300.0	0.10136945324376376	27	false	
43400.0	0.10136945324376376	27	false	
43500.0	0.07667048881604155	27	false	
43600.0	0.07667048881604155	27	false	
43700.0	0.07667048881604155	27	false	
43800.0	0.07667048881604155	27	false	
43900.0	0.038821034497650564	27	false	
44000.0	0.038821034497650564	27	false	
44100.0	0.038821034497650564	27	false	
44200.0	0.038821034497650564	27	false	
44300.0	0.013893433476565785	27	false	
44400.0	0.011944089550508196	27	false	
44500.0	0.009992296402002731	27	false	
44600.0	0.008038052572632133	27	false	
44700.0	0.0060813566039791545	27	false	
44800.0	0.004122207037626558	27	false	
44900.0	0.002160602415157084	27	false	
45000.0	1.965412781534915E-4	27	false	
45700.0	5.622301757796947E-4	9	false	
45800.0	0.0012267221986591718	8	false	
45900.0	0.0019008734514493512	9	false	
46000.0	0.0025752346874984623	10	false	
46100.0	0.003245868720701594	10	false	
46200.0	0.003916502753904726	10	false	
46300.0	0.004587136787107856	10	false	
46400.0	0.0052577708203109886	10	false	
46500.0	0.013412680664062626	10	false	
46600.0	0.013425804617745661	11	false	
46700.0	0.013425804617745661	11	false	
46800.0	0.013425804617745661	11	false	
46900.0	0.02682536132812525	10	false	
47000.0	0.02682536132812525	10	false	
47100.0	0.02682536132812525	10	false	
47200.0	0.02677286551339311	9	false	
47300.0	0.035697154017857474	9	false	
47400.0	0.035697154017857474	9	false	
47500.0	0.04023804199218788	10	false	
47600.0	0.04470893554687541	10	false	
47700.0	0.04477455531529059	12	true	
47800.0	0.040297099783761545	12	false	
47900.0	0.035819644252232476	12	false	
48000.0	0.035819644252232476	12	false	
48100.0	0.02686473318917436	12	false	
48200.0	0.02686473318917436	12	false	
48300.0	0.02686473318917436	12	false	
48400.0	0.026871295166015875	13	false	
48500.0	0.013437288077218317	14	false	
48600.0	0.013437288077218317	14	false	
48700.0	0.013437288077218317	14	false	
48800.0	0.013437288077218317	14	false	
48900.0	0.004810549131645722	14	false	
49000.0	0.004138684727784806	14	false	
49100.0	0.0034668203239238897	14	false	
49200.0	0.0027946146972672153	13	false	
49300.0	0.0021223139219463377	12	false	
49400.0	0.001450695592216978	12	false	
49500.0	7.779354785171945E-4	10	false	
49600.0	1.0730144531406268E-4	10	false	
64900.0	5.172912597642605E-5	10	false	
65000.0	1.0920593261705755E-4	10	false	
65100.0	1.6668273925768884E-4	10	false	
65200.0	2.2415954589832042E-4	10	false	
65300.0	2.8163635253895195E-4	10	false	
65400.0	3.397764616777875E-4	21	false	
65500.0	3.97365692470657E-4	21	false	
65600.0	4.5495492326352643E-4	21	false	
65700.0	0.0011517851650716168	22	false	
65800.0	0.0011517851650716168	22	false	
65900.0	0.0011517851650716168	22	false	
66000.0	0.0011517851650716168	22	false	
66100.0	0.0023035703301432335	22	false	
66200.0	0.0023035703301432335	22	false	
66300.0	0.0023035703301432335	22	false	
66400.0	0.00230357087935746	23	false	
66500.0	0.0030714278391432803	23	false	
66600.0	0.003071428205286098	24	false	
66700.0	0.0034553567309468605	24	false	
66800.0	0.0038392852566076227	24	true	
66900.0	0.0038392852566076227	24	true	
67000.0	0.0034553569369021953	25	false	
67100.0	0.0030714284798932117	26	false	
67200.0	0.0030714284798932117	26	false	
67300.0	0.002303571359919909	26	false	
67400.0	0.002303571359919909	26	false	
67500.0	0.002303571359919909	26	false	
67600.0	0.002303571359919909	26	false	
67700.0	0.0011517856799599544	26	false	
67800.0	0.0011517856799599544	26	false	
67900.0	0.0011517856799599544	26	false	
68000.0	0.0011517857057043712	28	false	
68100.0	4.0888392552519427E-4	28	false	
68200.0	3.512946415486502E-4	29	false	
68300.0	2.937053560488948E-4	29	false	
68400.0	2.3611607054913947E-4	29	false	
68500.0	1.7852678504938415E-4	29	false	
68600.0	1.2093749954962874E-4	29	false	
68700.0	6.334821404987332E-5	29	false	
68800.0	5.7589285501179075E-6	29	false	
88900.0	1.1434380680130496E-4	13	false	
89000.0	0.00125757574896182	14	false	
89100.0	0.002400139727542311	14	false	
89200.0	0.003542049703935546	14	false	
89300.0	0.004683305678141533	14	false	
89400.0	0.005823907650160267	14	false	
89500.0	0.0069647055962412845	26	false	
89600.0	0.008104138620877296	26	false	
89700.0	0.022744182915920775	26	false	
89800.0	0.022744183424292894	28	false	
89900.0	0.022744183424292894	28	false	
90000.0	0.022744183424292894	28	false	
90100.0	0.0452267340380351	28	false	
90200.0	0.0452267340380351	28	false	
90300.0	0.0452267340380351	28	false	
90400.0	0.0452267340380351	28	false	
90500.0	0.0600697495524462	28	false	
90600.0	0.0600697495524462	28	false	
90700.0	0.0674476520924887	29	false	
90800.0	0.07479648409636228	29	false	
90900.0	0.07479648430534123	31	true	
91000.0	0.06744765228093526	31	false	
91100.0	0.0600697499440564	31	false	
91200.0	0.0600697499440564	31	false	
91300.0	0.045226734332879846	31	false	
91400.0	0.045226734332879846	31	false	
91500.0	0.045226734332879846	31	false	
91600.0	0.045226734332879846	31	false	
91700.0	0.022744183572568095	31	false	
91800.0	0.022744183572568095	31	false	
91900.0	0.02274418358315918	32	false	
92000.0	0.02274418358315918	32	false	
92100.0	0.009015214366019899	32	false	
92200.0	0.007876304573581482	32	false	
92300.0	0.00673674069911212	32	false	
92400.0	0.005596522742611814	32	false	
92500.0	0.004455650704080563	32	false	
92600.0	0.003314124583518364	32	false	
92700.0	0.00217194438092522	32	false	
92800.0	0.001029110096301131	32	false	
