1727977,6,Stopped_Harbour,Kurla ,15000.0,up,0,0,0
1727940,1,Stopped_Harbour,Sewri ,7000.0,up,0,0,0
1727923,9,Stopped_Harbour,Tilak Nagar ,16000.0,up,0,0,1
1727874,7,Stopped_Harbour,CBD Belapur ,38000.0,up,0,0,0
1727857,4,Stopped_Harbour,Seawoods-Darave ,36000.0,up,0,0,1
