25971,9,Stopped_Central,Kurla ,16000.0,up,25,21,336
25863,6,Stopped_Central,Dadar ,9000.0,up,8,8,106
25837,2,Stopped_Central,Kalyan ,54000.0,up,0,0,51
25834,4,Stopped_Central,Mulund ,31000.0,up,3,9,97
25780,7,Stopped_Central,Kalwa ,36000.0,up,7,32,226
