9851,8,Stopped_Western,Vasai ,51780.0,down,95,29,761
9925,4,Stopped_Western,Mahalaxmi ,5950.0,down,30,78,557
9989,6,Stopped_Western,Goregaon ,26900.0,down,78,57,965
10403,10,Stopped_Western,Vaitarna ,68420.0,down,94,24,751
10433,1,Stopped_Western,Vangaon ,111580.0,down,759,89,1276
